_user_id,name,reputation
user_31052,Kevin Duggan,101
user_31053,Juan Carlos Oropeza,119
user_31054,Yuriy Shapovalov,101
user_31055,sernonymous,1
user_31056,Quidam,101
user_31057,suhith,1
user_31058,Nygael,101
user_31059,Fwd079,1
user_31060,SpoonyBard,338
user_31061,Darren Dildine,1
user_31062,Curious101,101
user_31063,lilbigwill99,1
user_31064,fer-rum,314
user_31065,Geek,1
user_31066,Zaizer zazza,39
user_31067,J.A.,1
user_31068,JEFF,1
user_31069,Cătălin George Feștilă,100
user_31070,Lysandus,101
user_31071,Daniel Miller,101
user_31072,Cameron,101
user_31073,electronpusher,101
user_31074,sppe,9
user_31075,Aditya J.,1
user_31076,Stephen C,101
user_31077,Ti Strga,101
user_31078,Henry Towsner,101
user_31079,Dragrath,96
user_31080,Caleb,1
user_31081,Jeff Jones,1
user_31082,Jacob,1029
user_31083,Jayro Boy Neto,125
user_31084,Solitair,43
user_31085,T. Athey,1
user_31086,Artemis Papachristou,1
user_31087,user31087,21
user_31088,Chris N,141
user_31089,slightlygreen,1
user_31090,Aaron Aaronson,41
user_31091,Gary Bennett,1
user_31092,Brisingr_Ender,11
user_31093,Xyopq,41
user_31094,theliberalsurfer,101
user_31096,icechicken19,1
user_31097,venky__,101
user_31098,Chris Jackson,1
user_31099,The Bosco,101
user_31100,ekillaby,101
user_31101,Executioner Majini,47
user_31102,Kiran Yallabandi,101
user_31103,Hassan Hassan,1
user_31104,Gary Wolfe,1
user_31105,TGar,601
user_31107,Emory Bell,101
user_31108,Wallen,1
user_31109,rstackoor,1
user_31110,ACDC,1
user_31111,drerD,1
user_31112,planetbetazed,1
user_31113,Ahmed Mahmoud,1
user_31114,haniyealighanbari 6 4 1376,1
user_31115,Arsevere,1
user_31116,Anonymous1,1
user_31117,Rob Truxal,121
user_31118,Yuxuan Chen,101
user_31119,GidGeigs,1
user_31120,Blackstorm,6
user_31121,HaydenKai,101
user_31122,user4327,1
user_31123,rubyrude.infinite,1
user_31124,Lio Elbammalf,8871
user_31125,Joey,21
user_31126,Gahwem,1
user_31127,seems,41
user_31128,BordListian,41
user_31129,Alex V-P,3
user_31130,skySanctum,1
user_31131,C1sc0,101
user_31132,Andreas,101
user_31133,Antigravityboots,1
user_31134,Ord,101
user_31135,gamemanj,1
user_31136,Toby Deshane,101
user_31137,Dondi Michael Stroma,101
user_31138,chazcon,1
user_31139,Unique Worldline,101
user_31140,David Archibald,118
user_31141,freshavocadojoe,1
user_31142,Frank Thomas,101
user_31143,JayCkat,11
user_31144,BeepBoopBeep,1
user_31145,JayCkat,81
user_31146,JayCkat,1
user_31147,JayCkat,51
user_31148,user205186,51
user_31149,TechWriterNinja,1
user_31150,Meindratheal,1
user_31151,Tobias Schulte,1
user_31152,ustits,1
user_31153,Mark McCarthy,1
user_31154,Robert Rakesh,1
user_31155,Sphics,1
user_31156,Crime_Master_GoGo,101
user_31157,pstrjds,101
user_31158,static void,41
user_31159,praimmugen,1
user_31160,Stanley,11
user_31161,James Johnson,1
user_31162,megabobik,1
user_31163,Roger Irrelevant,1
user_31165,Vladislav Pyatnichenko,1
user_31166,George,101
user_31167,Rodrigo Almeida,1
user_31168,fjarps,1
user_31169,Siddhartha Khanooja,1
user_31170,user22601,1
user_31171,Corey Furman,1
user_31172,clyde,101
user_31173,Varwulf,53
user_31174,Milan Havlík,1
user_31175,Kris,101
user_31176,X13,11
user_31177,owlswipe,101
user_31178,Mike Garuccio,101
user_31179,ModernRonin,1
user_31180,NancyNeal,1
user_31181,RedRover,1
user_31182,Sin,1
user_31183,Anthelion Illusionist,1
user_31184,Alden Taylor,11
user_31185,J Stubblefield,161
user_31186,werfu,131
user_31187,easybeso,1
user_31188,Rei,101
user_31189,ThinkAndYouWillNeverNeedToKnow,1
user_31190,King Viridian XV,1
user_31191,Юрій Бондаренко,1
user_31192,ghosthardware,101
user_31193,ManOfPanda,101
user_31194,Afanasii Kurakin,101
user_31195,Erdrik Ironrose,190
user_31196,passengerpigeon,46
user_31197,leigen_zero,11
user_31198,chrki,101
user_31199,Wiebe Tijsma,101
user_31200,Rsteppen,1
user_31201,Earthworm Jim,71
user_31202,Lingga Bastara,1
user_31203,Archeg,121
user_31204,Rdster,156
user_31205,Alper Karapınar,101
user_31206,YamiTenshi,1
user_31207,Nick,1
user_31208,Mainstroke,101
user_31209,Adriano Repetti,129
user_31210,Guilherme Santos,1
user_31211,Shiuli Pervin,101
user_31212,Henry van Megen,138
user_31213,ElmoVanKielmo,101
user_31214,Andreas,101
user_31215,Benchiest Alp En,1
user_31216,Charles Holbrow,101
user_31217,Spacebar,1
user_31218,Charles Stapleford,1
user_31219,Darke Zheng,1
user_31220,Haz. Roscoe,1
user_31221,Seth R,341
user_31222,pocket_science,1
user_31223,Rubio,443
user_31224,Troyen,155
user_31225,shenles,101
user_31226,Jacob Bergam,1
user_31227,keskesm,1
user_31228,zt1983811,101
user_31229,The victorious truther,1
user_31230,Guohao.Yu,1
user_31231,Flow Oakley,1
user_31232,Susanne Oberhauser,101
user_31233,Bence Joful,3
user_31234,Jocelyn Flassendale,51
user_31235,Michael Mehr,1
user_31236,GameCoder,1
user_31237,Henrique César Madeira,131
user_31238,Serge Seredenko,101
user_31239,George Nagy,1
user_31240,David Wohlferd,101
user_31241,Moona B,1
user_31242,Brandon Kohn,101
user_31243,Garthy,11
user_31244,Mrv,1
user_31245,Jackie Yeh,101
user_31246,Robert Denethon,51
user_31247,shyos,101
user_31248,Tell,46
user_31249,Phobe Laxu,36
user_31250,John Hamilton,1173
user_31251,Fuzzybear,101
user_31253,Ohad the Lad,101
user_31254,Xdakut Wizzlekrank,1
user_31255,Guest,1
user_31256,k3y4r,221
user_31257,tedd,1
user_31258,Himanshu P,101
user_31259,Geno Racklin Asher,101
user_31260,Guillaume Cleenewerck,33
user_31261,yeosan,9
user_31262,Deckerz,101
user_31263,ancientcampus,101
user_31265,zhengphor,1
user_31266,user31266,1
user_31267,David,101
user_31268,Rob Szumlakowski,101
user_31269,Miguel M,1
user_31270,Valen,1
user_31271,user31271,1
user_31272,Mijago,101
user_31273,Paul TIKI,13079
user_31274,Mr. Anderson,49
user_31275,D Harms,1
user_31276,CWallach,11
user_31278,Alfonso,1
user_31279,Harini,101
user_31280,Chaitanya Murali,1
user_31281,EJ2015,11
user_31282,Joe_74,101
user_31283,StevenL,1
user_31284,Remiaro,1
user_31285,aerwetjtj,1
user_31286,Masamune,73
user_31287,Steven D,19
user_31288,Mitch Bird,31
user_31289,Gregor,105
user_31290,Amatzu,1
user_31291,Aidan F. Pierce,402
user_31292,Ryan Roos,101
user_31293,meme,1
user_31294,PawnStar,101
user_31295,Lynn,101
user_31296,Caïn,105
user_31297,ghafftech,1
user_31298,mrfleap,1
user_31299,Chris,1
user_31300,Kingspawn,161
user_31301,Matthew Welch,1
user_31302,Josh Murphy,1
user_31303,Aran-Fey,101
user_31304,Anton Semenov,101
user_31305,patapouf_ai,101
user_31306,me_digvijay,101
user_31307,Alessio Adamini,1
user_31308,Antero Duarte,101
user_31309,Non Catavencu,1
user_31310,Dave Smith,1
user_31311,slartibartfas,1
user_31312,Smeato,171
user_31313,Janvi,1
user_31314,Jeremiah Ming,1
user_31315,Irina,1
user_31316,James McGuigan,101
user_31317,ogrim,101
user_31318,user31318,1
user_31319,Leward,1
user_31320,Bob Cratchit,21
user_31321,Tommalla,1
user_31322,arharhar,29
user_31323,etjwtjrj,11
user_31324,Tudor,1
user_31325,rather life,1
user_31326,venkatesan,101
user_31327,Devar-TTY,101
user_31328,Sadia Shormi,1
user_31329,Ken Bellows,101
user_31330,javon27,1
user_31331,am21,101
user_31332,Belphegor,111
user_31333,nicerobot,101
user_31334,misko321,101
user_31335,hermancain,101
user_31336,Yurgen,827
user_31337,JBC,101
user_31338,Aware Deshmukh,1
user_31339,voxelv,31
user_31340,Gyu Eun Lee,101
user_31341,houninym,9
user_31342,Isillome,21
user_31343,Puran,1
user_31344,Andi Buchanan,1
user_31345,Christie Davis,1
user_31346,theoretical_monkey,1
user_31347,Somebody,1
user_31348,dorukayhan,101
user_31349,Krystal Fox,18
user_31350,Kolob Canyon,101
user_31351,Ben Ong,101
user_31352,Felipe Lavratti,101
user_31353,Monomeeth,101
user_31354,Rethliopuks,101
user_31355,Neal Davis,101
user_31356,long nguyen,1
user_31357,Yayo Arellano,101
user_31358,Lalit Kumar,1
user_31359,ikrase,593
user_31360,user31360,1
user_31361,Swlabrtyr,1
user_31362,Kevin Selva Prasanna,101
user_31363,TheChetan,101
user_31364,Roman Susi,101
user_31365,Kezza,101
user_31366,Nisheet,101
user_31367,Venkatesh,1
user_31368,Ifnot,101
user_31369,David Reynolds,31
user_31370,AgentLiquid,101
user_31371,Tamás Barta,101
user_31372,Ibn Hoor,1
user_31373,stefki,1
user_31374,AndFisher,101
user_31375,John Doe,11
user_31376,Josuah Demangeon,11
user_31377,bl4ckb1rd,1
user_31378,doomsayer,56
user_31379,user3339477,1
user_31380,Jalagandeswaran r,1
user_31381,Hannah,1
user_31382,Adrian Helle,1
user_31383,user286089,1
user_31384,AfroThundr,101
user_31385,orestisf,101
user_31386,user31386,1
user_31387,Hector Orellana,1
user_31388,Ankit,1
user_31389,Otto,11
user_31390,darjanad,1
user_31391,user2696565,126
user_31392,Sklavit,101
user_31393,Delupara,31
user_31394,Andrew Miner,101
user_31395,Henfreak,31
user_31396,teacupsun,1
user_31397,GSP,21
user_31398,jmgdurana,1
user_31399,Researchall,1
user_31400,excz,1
user_31401,HyperdriveMacGee,193
user_31402,2xedo,101
user_31403,Rockhorse Park,1
user_31404,David Metcalfe,101
user_31405,Frosty The DopeMan,1
user_31406,user31406,1
user_31407,Cris,1
user_31408,Corvus,111
user_31409,somniantis,1
user_31410,t1-tracey,1
user_31411,Zaqx,101
user_31412,landigio,1
user_31413,Gallifreyan,452
user_31414,user58473,1
user_31415,GJZ,101
user_31416,Tipsy,1
user_31417,yucelm,1
user_31418,xeious,1
user_31419,SmokeDetector,101
user_31420,vDog,101
user_31421,Michael Pfautz,1
user_31422,Abhishek Dujari,101
user_31423,Joshua Briefman,101
user_31424,Roezmv,1
user_31425,Filip OvertoneSinger Rydlo,101
user_31426,Reptilin Vasion,1
user_31427,Yurelle,1
user_31428,Widi Widiyanto,101
user_31429,Chris Larson,101
user_31430,Mdunawa,1
user_31431,randell lyons,1
user_31432,R M WIJERATHNA,1
user_31433,Soha Farhin Pine,105
user_31434,Saurabh,101
user_31435,guest,1
user_31436,Jenna,9
user_31437,Philip Newton,1
user_31438,pyrrho,1
user_31439,Berbare,1
user_31440,Mac LeKnife,1
user_31441,Mack Leknife,401
user_31442,Yuki1996,1
user_31443,Michał Walenciak,101
user_31444,MPbyMaude,1
user_31445,user31445,1
user_31446,Alexandr Nil,1
user_31447,GeneK,1
user_31448,μολὼν.λαβέ,101
user_31449,Beasted1010,1
user_31450,JoL,101
user_31451,PalmettoWriter14,21
user_31452,Chris Holmes,1
user_31453,Roger Sanghee Gold,1
user_31454,David A,1
user_31455,vaniquish_forever,1
user_31456,Babbage91,1
user_31457,Bmd,101
user_31458,Damnitineedaname,1
user_31459,M.A. Golding,1
user_31460,MrGurdil,1
user_31461,JohnLBevan,101
user_31462,msonowal,101
user_31463,abukaj,103
user_31464,areiilla,1
user_31465,Fabio Marcolini,101
user_31466,Benjamin,309
user_31467,Reshogu,55
user_31468,tarkamaci,1
user_31469,casper,101
user_31470,David Aldridge,421
user_31471,Maddy,1
user_31472,user986730,231
user_31473,mkg20001,1
user_31474,Smingleigh,21
user_31475,sergut,131
user_31476,Mahaveer sharma,1
user_31477,Magictallguy,101
user_31478,Revenant,90
user_31479,Chris,1
user_31480,Slithze,1
user_31481,user61043,1
user_31482,irobert91,101
user_31483,Colin Madden,111
user_31484,dulindraxe,124
user_31485,Lt Tora,1
user_31486,Bean,1
user_31487,Giu Magnani,1
user_31488,Shashank,1
user_31489,Patrick Joshua Christenson,1
user_31490,apk,101
user_31491,Dark Star1,111
user_31492,user10315,31
user_31493,Xe138,1
user_31494,Gideon Fester,1
user_31495,user3180,101
user_31496,Tindra,101
user_31497,Tejas,1
user_31498,Faegy,101
user_31499,interloper,1
user_31500,TT.,101
user_31501,mally5399,1
user_31502,Myrium,104
user_31503,XaolingBao,129
user_31504,GecjManish,1
user_31505,Vanger,1
user_31506,Kip Ingram,1
user_31507,James Jenkins,397
user_31508,daino92,1
user_31509,Nikolas Skurupatis,11
user_31510,Jerimee,1
user_31511,VitalyR,1
user_31512,Scholarsheep,1
user_31513,Alex H.,359
user_31514,Andrew Menard,1
user_31515,user31515,41
user_31516,john,9
user_31517,Eagle,1
user_31518,brianhubbell,1
user_31519,Jack S-M,1
user_31520,Skyler,101
user_31521,user31521,6
user_31522,A Sahra,1
user_31523,The Guy,11
user_31524,Danny_21,1
user_31525,user21600,1
user_31526,Marcidus,1
user_31527,Anh Hoang,1
user_31528,counterflux,101
user_31529,Rahul,11
user_31531,David,182
user_31532,sud007,101
user_31533,Danielius,31
user_31534,g4v3,101
user_31535,yivi,101
user_31536,kostyan_SV,101
user_31537,nmelih,1
user_31538,Naresh Teli,1
user_31539,Michael Zuschlag,256
user_31540,pojda,1
user_31541,Tanner ,1
user_31542,DrinkDiesel,88
user_31543,A Sci Fi fan,1
user_31544,itheripper,1
user_31545,Trap,119
user_31546,ilivenicely,53
user_31547,defalt,101
user_31548,Artur Polizel,1
user_31549,Chelsea,1
user_31550,fuzzy,11
user_31551,Henry Carvajal Ardila,1
user_31552,Nikky Southerland,1
user_31553,user31553,1
user_31554,bobthefunny,11
user_31555,Adamo,51
user_31556,O.rka,101
user_31557,user932178,1
user_31558,Timothy,121
user_31559,Tshep0,31
user_31560,tafoya77n,1
user_31561,Dark Brightness,1
user_31562,Tshep0,1
user_31563,CodeMonkey,1
user_31564,Jacob Gunther,1
user_31565,David162795,401
user_31566,Johnny,9
user_31567,John O,21
user_31568,User2988,41
user_31569,Alec Ehringer,1
user_31570,Bobi,1
user_31571,martieva,1
user_31572,Clangorous Chimera,681
user_31573,Nat,405
user_31574,graeme,101
user_31575,Evan Thomas,1
user_31576,arizonace,1
user_31577,user31577,1
user_31578,Supertankerm60a3,61
user_31579,4rzael,101
user_31580,Serafima,11
user_31581,ntahoang,101
user_31582,PDek,19
user_31583,user31583,1
user_31584,Aditya ultra,101
user_31585,HeadachePanda,1
user_31586,Yogev Levy,111
user_31587,admrlty,1
user_31588,csingley,39
user_31589,frankbacon322,6
user_31590,Andrew S,11
user_31591,DanielSank,103
user_31592,CBC,1
user_31593,user51861,1
user_31594,ColourCoder,118
user_31595,Ag ON,1
user_31596,jmarkmurphy,101
user_31597,miasma,1
user_31598,Konstantin Zadiran,101
user_31599,DanteTheEgregore,101
user_31600,a25bedc5-3d09-41b8-82fb-ea6c353d75ae,1
user_31601,J.O.,1
user_31602,ShadowRanger,459
user_31603,archmicht,1
user_31604,Shadow137,26
user_31605,Steven Ventimiglia,101
user_31606,Jim,1
user_31607,Jhroper,16
user_31608,Jay Kominek,128
user_31609,Werner Jeggli,1
user_31610,AngelPray,6476
user_31611,Ianu Gor,1
user_31612,dimachaerus,1
user_31613,Douglas Gaskell,101
user_31614,user45623,584
user_31615,MountainGoat,1
user_31616,Arno Germond,70
user_31617,quip,108
user_31618,Ianu Gor,21
user_31619,Ardıç Sobutay,1
user_31620,Kishore,1
user_31621,shr,101
user_31622,G DeMasters,51
user_31623,raarts,101
user_31624,user1027167,101
user_31625,Matt Coubrough,101
user_31626,gardenstale,1
user_31627,Osman Harac,1
user_31628, GallPeters,93
user_31629,Guillermo,11
user_31630,fusionlightcat,1
user_31631,Devid Farinelli,101
user_31632,Carlos F,1
user_31633,crei0,1
user_31634,V.For.Viper,1
user_31635,Rob Vitaro,1
user_31636,Eric Lagergren,101
user_31637,bluzytrix,1
user_31638,meplush,1
user_31639,Sabel,1
user_31640,JoeVector,1
user_31641,Lazy Wolf,1
user_31642,Martin McKee,1
user_31643,Alessandro Trinca Tornidor,101
user_31644,America2028,1
user_31645,Extrarius,101
user_31646,user31646,1
user_31647,Sleepy Hollow,101
user_31648,Reed Bell,1
user_31649,user31649,1
user_31650,Farid83,101
user_31651,guy,21
user_31652,Ratul,101
user_31653,Vick,101
user_31654,Eric Griswold,1
user_31655,AintNoJustice,1
user_31657,Anand Kumar,1
user_31658,DoeJoe,90
user_31659,std''OrgnlDave,101
user_31660,Martin Medina,1
user_31661,Ross,101
user_31662,James Hawkes,1
user_31663,Lenard Segnitz,1
user_31664,piRSquared,101
user_31665,user1496062,111
user_31666,Kennedy Cook,1
user_31667,Andres Riofrio,1
user_31668,Austin Michael Lewis,1
user_31669,21xhipster,101
user_31670,Nicolás,1
user_31671,Slipoch,21
user_31672,Jamie Cox,121
user_31673,ibi0tux,101
user_31674,Skip Riffle,1
user_31675,Pablo Stark,101
user_31676,Curtis Ward,1
user_31677,user31677,1
user_31678,Richard Vock,101
user_31679,Jasper,101
user_31680,Matt_Caner,1
user_31681,mzmm56,101
user_31682,qwazix,101
user_31683,KirkSpaziani,101
user_31684,m7g,1
user_31685,guy,6
user_31686,Dmitry D,1
user_31687,3.1415926535897932384626433833,1
user_31688,user31688,1
user_31689,Mike,1
user_31690,Alex Wally,101
user_31691,Milso,101
user_31692,rajaganesh87,101
user_31693,simon,101
user_31694,alephzero,1615
user_31695,Grant Heinrich,1
user_31696,Raul,1
user_31697,Al Nichols,1
user_31698,Willk,109984
user_31699,Henk,101
user_31700,user31700,1
user_31701,Jessica Alan,101
user_31702,Alexandre Roux,101
user_31703,user7366760,1
user_31704,Telemachia,1
user_31705,Sergio Salinas,1
user_31706,kiltannen,1171
user_31707,theserverguy,78
user_31708,Ratbert,101
user_31709,EconJohn,101
user_31710,The Pusher Robot,31
user_31711,osdavison,101
user_31712,cofiem,101
user_31713,Hawk767,1
user_31714,user1937198,101
user_31715,Jeff,69
user_31716,Cygnet,1
user_31717,Jim Blandy,111
user_31718,tttony,101
user_31719,taschu,1
user_31720,Jeff,1
user_31721,Thorn Brier,114
user_31722,Khawar Raza,101
user_31723,julian joseph,1
user_31724,Jacques Marais,101
user_31725,MangaValk,1
user_31726,Michail B.,1
user_31727,shaughnessy,1
user_31728,T H Wright,1
user_31729,Jon Smith,1
user_31730,Mike_M,1
user_31731,user1984272,1
user_31732,MaPa,1
user_31733,MaPa,21
user_31734,MaPa,1
user_31735,Wumpus Q. Wumbley,101
user_31736,user31736,25
user_31737,Aniruddha Khanwelkar,62
user_31738,Neeraj Tiwari,1
user_31739,Becuzz,101
user_31740,FireFrog,1
user_31741,bciga22322,101
user_31742,Crickets and Plums,1
user_31743,Bob,101
user_31744,aidanh010,101
user_31745,Rafael Ceriz,1
user_31747,Rasul,97
user_31748,user403922,1
user_31749,dsncode,101
user_31750,Monsterman01,1
user_31751,Q Burgess,1
user_31752,DigitalDogma,1
user_31753,Scooter,101
user_31754,Adam Gibbins,101
user_31755,AnAspiringAuthor,331
user_31756,S Williams,1
user_31757,Joshua Kolden,101
user_31758,Govind Rai,101
user_31759,paciFIST,11
user_31760,Parrotmaster,111
user_31761,Maksym Nestrymannyj,1
user_31762,azrael.pl,1
user_31763,Dan Saracutu,1
user_31764,libathos,101
user_31765,Venkii,1
user_31766,stuart10,111
user_31767,Chaslon,1
user_31768,NicoH,8
user_31769,Ise,101
user_31770,Wilverforce,36
user_31771,Nguyen thi loan,1
user_31772,JenniP,101
user_31773,Frauke Nonnenmacher,191
user_31774,casraf,101
user_31775,mossi93,11
user_31776,user44954,1
user_31777,Joshua,1
user_31778,Cows quack,121
user_31779,LuanvP,1
user_31780,Ash,1
user_31781,D.F.F,101
user_31782,Jan Soltis,101
user_31783,Rick van Lieshout,103
user_31784,user1966361,21
user_31785,jerome,101
user_31786,Josh D,101
user_31787,Рахул Маквана,101
user_31788,billsmith,1
user_31789,rick,101
user_31790,Ezekies,1
user_31791,JasonB,101
user_31792,Wilverforce,1
user_31793,Bubbles,1
user_31794,Randy Evans,1
user_31795,8bitwide,101
user_31796,Ashfame,101
user_31797,ringo,101
user_31798,user31798,1
user_31799,Ajay P. Prajapati,101
user_31800,Bhupen,109
user_31801,Umberto P.,101
user_31802,Phil,11
user_31803,Allan,1
user_31804,Robert Lerner,1
user_31805,Void Serpent,13
user_31806,Valkyrie Savage,101
user_31807,bfhd,101
user_31808,user31808,1
user_31809,CWallach,1
user_31810,The Shotgunner,36
user_31811,craignewkirk,1
user_31812,Jorge,131
user_31813,Raphael Rafatpanah,101
user_31814,Sai Naw,1
user_31815,Jay,1
user_31816,grovkin,111
user_31818,Chinito,101
user_31819,Timur Sadykov,101
user_31820,MKK,1
user_31821,Dariena Ktb,1
user_31823,sumowrestler,1
user_31825,Doc Brown,101
user_31826,iago-lito,101
user_31827,google,1
user_31828,Michelle Victoria,1
user_31829,Kiril,101
user_31830,Typhado,343
user_31831,poke,101
user_31832,benh,101
user_31833,Arwood,116
user_31834,Ngako Kgothatso,1
user_31835,mrswadge,101
user_31836,acb,1
user_31837,Asser,1
user_31838,pawdump,1
user_31839,Nituric,29
user_31840,Connor,33
user_31841,Agrona,1
user_31842,Shiffle McDoobles,1
user_31843,frlan,103
user_31844,pablodf76,3679
user_31845,Orionss,189
user_31846,Watertiger,231
user_31847,Danielle Raw,1
user_31848,Crayolakym,1
user_31849,XIAOLONG GAO,27
user_31850,Bamaco,101
user_31851,cjbarth,101
user_31852,SanDiegoBookReview,1
user_31853,imin,101
user_31854,hajamie,101
user_31855,Geminirand,94
user_31856,MaxW,101
user_31857,NOwens,1
user_31858,iayork,121
user_31859,William A. Staffen,1
user_31860,Philippe Goulet,101
user_31861,Guilherme,107
user_31862,Joe Malt,103
user_31863,Southpaw Hare,702
user_31864,young biodome scientist,1
user_31865,Alex Gurrola,1
user_31866,Tyler,1
user_31867,Americansniper777,1
user_31868,devRicher,101
user_31869,Hydraxan14,180
user_31870,DylanH,101
user_31871,vad-de-mark,1
user_31872,G. Drouart,1
user_31873,user24091,1
user_31874,George Oscar Bluth,1
user_31875,Archmage,162
user_31876,user400188,101
user_31877,Glenn Stewart,17
user_31878,Thisaru Guruge,101
user_31879,David LeBauer,101
user_31880,Malkocoglu,101
user_31881,M. Oxlong,1
user_31882,lazyboy,1
user_31883,Lonnie M'F' Allen,11
user_31884,Shiragin,1
user_31885,Durielblood,111
user_31886,onesimpleclik,1
user_31887,Cedrik Meilleur,1
user_31888,saml,121
user_31889,gordonrgw,1
user_31890,josiah42,61
user_31891,user31891,1
user_31892,Jupotter,121
user_31893,RustyTheBoyRobot,101
user_31894,Strix,1
user_31895,AlG,101
user_31896,case,69
user_31897,Pete Rennard-Cumming,101
user_31898,user31898,1
user_31899,Kunok,101
user_31900,Draanor,1
user_31901,Cristian Oliveira,101
user_31902,Luke B.,101
user_31903,AgentCid,1
user_31904,Stephen Chan,1
user_31905,Roki Vulović,3
user_31906,Hugo,101
user_31907,cyberchis,111
user_31908,Grumpy Reviews,1
user_31909,Jay Reilly,1
user_31910,AliaAlyssa,1
user_31911,Ninja,1
user_31912,Cucu,101
user_31913,Sda,1
user_31914,Txuritan,1
user_31915,dhana varma,1
user_31916,corvec,101
user_31917,Kael,1
user_31918,din6885,11
user_31919,Brenton Thomas,131
user_31920,Abel23,1
user_31921,minimax,101
user_31922,user31922,21
user_31923,K. Cinches,1
user_31924,Sanjay Shanbhag,1
user_31925,tmayachi,1
user_31926,Ahamed Ravoof,1
user_31927,jim,21
user_31928,Seraph Myrmidon,1
user_31929,pvg,101
user_31930,Patrick,1
user_31931,RealKorea,1
user_31932,Nuno,101
user_31933,Frosst,1
user_31934,Mary Beth Lay,1
user_31935,thestarchyninja,402
user_31936,SassyShae,1
user_31937,Amerilys,315
user_31938,user2662468,49
user_31939,Insert Pun,1
user_31940,Sandy,968
user_31941,emecas,101
user_31942,Terri Smith,1
user_31943,user31943,6
user_31944,Chris Severance,1
user_31945,Ryan,97
user_31946,Alexexy,14
user_31947,DBN,61
user_31948,N Mitchel,1
user_31949,abc1234,21
user_31950,Caz,11
user_31951,Vic,1
user_31952,user31952,1
user_31953,Pedro Lobito,101
user_31954,Anonymous Inquirer,5
user_31955,John Carter,101
user_31956,Paulus,101
user_31957,StraightouttaEocene,121
user_31958,cheesy,1
user_31959,IanF1,101
user_31960,dacuvas,36
user_31961,James Olson,143
user_31962,alltom,101
user_31963,b.Lorenz,4828
user_31964,difayi,1
user_31965,Vanquished Wombat,101
user_31966,Sylvain Peyronnet,101
user_31967,Master_Grid,1
user_31968,korinmuffin,1
user_31969,Andrea Spada,1
user_31970,Harald Peters,1
user_31971,joe,51
user_31972,zenten,1
user_31973,Vaccuss,1
user_31974,Anne,1
user_31975,Justin Strachan,1
user_31976,onv60842,1
user_31977,MPath,151
user_31978,Luka,874
user_31979,kyle,1
user_31980,user3927376,1
user_31981,J Kimball,131
user_31982,johnnn,1
user_31983,Ling,101
user_31984,noxeor,1
user_31985,Alen,101
user_31986,Frank Mars,1
user_31987,SparK,101
user_31988,Daniel Vestøl,531
user_31989,bhilgert,221
user_31991,VcSaJen,1
user_31992,Liv Gonzalez,1
user_31993,Jessica James,1
user_31994,arseniyandru,101
user_31995,ahnbizcad,101
user_31996,user7396422,1
user_31997,SynchronizeYourDogma,101
user_31998,Thomas,1
user_31999,Vaiva Vasiliauskaite,1
user_32000,BThompson,1
user_32001,proofromthebook,101
user_32002,Dan Smith,713
user_32003,user7358648,1
user_32004,Eric,1
user_32005,David Bremner,101
user_32006,Joshua Waite,1
user_32007,steverino,1174
user_32008,Vosmaya,1
user_32009,Arandur,238
user_32010,Hand-E-Food,111
user_32011,SilverbackNet,101
user_32012,Sailesh,1
user_32013,sunday,1
user_32014,kwc,101
user_32015,peter pawar,1
user_32016,F1Krazy,9956
user_32017,Olim,1
user_32018,Freddy,1
user_32019,sagendar,1
user_32021,Sam Watkins,101
user_32022,Tierney ,1
user_32023,Gavin Lock,101
user_32024,Rich,101
user_32025,user179876,107
user_32026,lewis,101
user_32027,James Mundie,21
user_32028,ShaunM 64,1
user_32029,2oppin,101
user_32030,arcanaoblivium,21
user_32031,Evan Evans,1
user_32032,Bernat Canal,21
user_32033,borgs0,1
user_32034,Elric,1
user_32035,sv.,101
user_32036,donjuedo,103
user_32037,PMARINA,1
user_32038,Kbomb123,34
user_32039,Kevin,101
user_32040,Moe,11
user_32041,Gorky,103
user_32042,LadyKnight,26
user_32043,Imani Singletary,1
user_32044,tmfrymier,6
user_32045,user32045,27
user_32046,Ezra P.,91
user_32047,Ethan Rotheram,21
user_32048,Parkinson,1
user_32049,Mary C,71
user_32050,Richard S,1
user_32051,Dr.Othman Jailan,1
user_32052,dgw,101
user_32053,Lase Jessey,1
user_32055,W0MP3R,1
user_32056,Moacir,101
user_32057,Vanojx1,101
user_32058,storbror,101
user_32060,Jutschge,101
user_32061,Pontus Gagge,101
user_32062,Phin Jensen,1
user_32063,Samphire,141
user_32064,Lawrence Hays,1
user_32065,Burjua,101
user_32066,Omnitus,1
user_32067,Rabbit,1262
user_32068,APiK,1
user_32069,Bortzy,1
user_32070,bumblefish97,1
user_32071,James Kirk,6
user_32072,Swarthy,41
user_32073,user32073,1
user_32074,Laura,1
user_32075,Sambodhi,1
user_32076,Frog,1
user_32077,Sirama,596
user_32078,SaintPat,1
user_32079,user3389773,1
user_32080,user25972,101
user_32081,Jonathan Guy,1
user_32082,William Simiao,1
user_32083,Matt Thompson,159
user_32084,jezjez,1
user_32085,JBH,21
user_32086,Goldname,101
user_32087,artidan,1
user_32088,Bladewood,101
user_32089,Jeffrey L Whitledge,251
user_32090,Brett,11
user_32091,B00sTMe15TeR,1
user_32092,Jordan Evans,1
user_32093,the-dagger,101
user_32094,Simas,101
user_32095,Nii,109
