user_id,post_id
user_29552,79407
user_37580,79411
user_23160,79424
user_8093,79425
user_36817,79427
user_37212,79430
user_32077,79439
user_10851,79440
user_23058,79451
user_3510,79458
user_3112,79461
user_31273,79474
user_30362,79477
user_15591,79483
user_14044,79493
user_2321,79495
user_20315,79496
user_760,79507
user_36817,79543
user_29241,79545
user_37658,79559
user_2252,79567
user_20929,79569
user_23058,79572
user_731,79587
user_262,79607
user_22159,79609
user_31124,79610
user_37681,79619
user_31124,79623
user_760,79627
user_30736,79629
user_29552,79633
user_31698,79641
user_36817,79643
user_22607,79645
user_21360,79659
user_37535,79688
user_6986,79689
user_31698,79696
user_26724,79716
user_33830,79761
user_760,79766
user_35678,79776
user_34298,79778
user_36817,79781
user_37752,79797
user_37753,79802
user_37754,79804
user_19004,79805
user_22207,79807
user_32313,79815
user_33078,79832
user_588,79833
user_37765,79838
user_2252,79841
user_31698,79846
user_7089,79850
user_760,79851
user_17362,79860
user_29241,79861
user_23519,79862
user_28779,79867
user_29409,79871
user_23873,79873
user_37787,79889
user_27926,79890
user_16295,79892
user_27035,79898
user_23519,79900
user_1954,79917
user_37356,79952
user_6652,79976
user_23058,79984
user_22207,79985
user_16295,79988
user_9285,79989
user_8706,79990
user_11507,80003
user_388,80007
user_37835,80008
user_32987,80010
user_8566,80021
user_2473,80027
user_28786,80043
user_29241,80044
user_115,80047
user_37356,80052
user_23519,80069
user_81,80103
user_809,80110
user_10364,80113
user_16883,80116
user_3245,80135
user_34744,80215
user_6402,80217
user_30166,80218
user_31698,80222
user_18295,80224
user_31698,80231
user_760,80233
user_22912,80243
user_34824,80244
user_7566,80245
user_31698,80248
user_885,80265
user_23873,80284
user_33221,80288
user_16295,80289
user_32016,80292
user_32016,80301
user_885,80302
user_4677,80305
user_33843,80308
user_388,80311
user_37936,80324
user_37356,80336
user_25972,80337
user_37850,80359
user_32077,80362
user_34386,80364
user_13702,80366
user_22207,80367
user_7351,80369
user_16176,80392
user_37968,80394
user_3112,80397
user_34298,80407
user_12297,80408
user_37213,80411
user_220,80418
user_33469,80423
user_37988,80435
user_37990,80439
user_32291,80440
user_8706,80443
user_32016,80444
user_26119,80445
user_16336,80452
user_34127,80457
user_22581,80476
user_26863,80487
user_14548,80505
user_31978,80519
user_38036,80521
user_27926,80522
user_12297,80525
user_37754,80543
user_27153,80545
user_37479,80551
user_16295,80552
user_38051,80554
user_23519,80556
user_23058,80557
user_31698,80558
user_31124,80565
user_27035,80573
user_14044,80577
user_32987,80578
user_2177,80580
user_28786,80596
user_30187,80597
user_9759,80598
user_10364,80623
user_29241,80630
user_6500,80631
user_36839,80634
user_16295,80636
user_33469,80640
user_2044,80662
user_25459,80664
user_37212,80679
user_23519,80685
user_28786,80698
user_38136,80729
user_760,80736
user_16295,80746
user_29552,80747
user_23519,80757
user_4857,80796
user_7858,80799
user_23737,80800
user_517,80810
user_3545,80817
user_20929,80829
user_38202,80851
user_31698,80869
user_8388,80876
user_16049,80882
user_37213,80922
user_34298,80936
user_12297,80942
user_21733,80948
user_4857,80952
user_16295,80955
user_38249,80973
user_37212,80975
user_29332,80999
user_31124,81001
user_19086,81003
user_19998,81016
user_37679,81020
user_23519,81021
user_885,81022
user_809,81023
user_7089,81067
user_27449,81070
user_189,81077
user_29241,81078
user_36727,81079
user_8063,81080
user_31698,81086
user_8063,81091
user_38304,81105
user_38266,81132
user_7858,81137
user_31698,81138
user_38047,81139
user_8063,81147
user_32966,81164
user_388,81167
user_22649,81168
user_12007,81177
user_885,81178
user_17551,81184
user_7351,81186
user_23058,81188
user_301,81189
user_38047,81191
user_33469,81196
user_38346,81197
user_3435,81200
user_32603,81203
user_3112,81208
user_16295,81210
user_27035,81214
user_885,81233
user_26384,81240
user_17551,81246
user_34046,81250
user_30492,81254
user_16295,81258
user_21340,81263
user_38047,81277
user_809,81281
user_3434,81293
user_38388,81314
user_26175,81316
user_30795,81319
user_22159,81327
user_144,81384
user_37679,81385
user_31698,81386
user_22159,81396
user_885,81409
user_18625,81413
user_264,81415
user_16883,81416
user_23058,81425
user_28533,81426
user_32611,81447
user_245,81448
user_34386,81449
user_38446,81457
user_8068,81458
user_10364,81461
user_28786,81462
user_2252,81468
user_29241,81472
user_15591,81474
user_2252,81480
user_38457,81498
user_23058,81529
user_37527,81530
user_6402,81531
user_29241,81532
user_29552,81543
user_14322,81548
user_37679,81551
user_16729,81557
user_25459,81558
user_26175,81559
user_25626,81560
user_26175,81562
user_16295,81565
user_31698,81568
user_23058,81575
user_6933,81578
user_22864,81582
user_81,81586
user_20204,81587
user_7,81589
user_6507,81592
user_6453,81594
user_32987,81596
user_15809,81602
user_8342,81603
user_32067,81607
user_30302,81610
user_18511,81617
user_37212,81620
user_28606,81621
user_23230,81627
user_885,81628
user_144,81634
user_2746,81637
user_14322,81640
user_3434,81655
user_38516,81664
user_30492,81666
user_809,81667
user_245,81688
user_38483,81694
user_26175,81695
user_32987,81712
user_38541,81716
user_2947,81718
user_28533,81721
user_12009,81722
user_30492,81726
user_31698,81727
user_15478,81729
user_28786,81734
user_3112,81738
user_6402,81742
user_2252,81746
user_18444,81747
user_38563,81751
user_6620,81754
user_32313,81759
user_33610,81761
user_26341,81763
user_30492,81765
user_33289,81775
user_6933,81779
user_843,81800
user_20750,81801
user_12007,81803
user_27449,81808
user_28,81809
user_6402,81816
user_37222,81824
user_20787,81843
user_38616,81853
user_33469,81855
user_20762,81856
user_6751,81859
user_38503,81860
user_31273,81862
user_885,81866
user_22864,81868
user_31698,81877
user_34461,81887
user_12007,81901
user_22864,81903
user_35393,81905
user_38648,81907
user_32686,82030
user_38705,82031
user_31698,82034
user_6933,82037
user_16614,82056
user_885,82067
user_35333,82081
user_7089,82082
user_6402,82087
user_34371,82101
user_11999,82105
user_38266,82109
user_6402,82110
user_17169,82121
user_6500,82123
user_35678,82125
user_38754,82126
user_19190,82128
user_29409,82129
user_38047,82132
user_38754,82133
user_38422,82185
user_37754,82204
user_29241,82210
user_224,82217
user_38434,82219
user_26175,82220
user_8603,82223
user_31273,82226
user_30351,82232
user_37679,82234
user_38418,82235
user_21906,82236
user_3097,82251
user_23416,82258
user_3510,82268
user_20204,82294
user_38047,82298
user_23625,82300
user_20125,82307
user_38818,82315
user_29427,82321
user_12301,82322
user_6402,82323
user_31698,82326
user_7351,82329
user_6933,82331
user_2252,82337
user_7089,82357
user_14892,82428
user_17031,82432
user_38611,82436
user_30492,82438
user_35467,82439
user_38825,82441
user_34127,82442
user_2746,82443
user_27073,82469
user_38910,82492
user_81,82513
user_29409,82522
user_38601,82530
user_38713,82534
user_38944,82539
user_13432,82560
user_3245,82566
user_38139,82570
user_32391,82582
user_38967,82619
user_2746,82622
user_8603,82623
user_885,82626
user_37679,82627
user_6933,82647
user_6598,82648
user_38992,82678
user_38601,82681
user_31698,82685
user_29,82710
user_30166,82711
user_31698,82712
user_4790,82713
user_34824,82728
user_35662,82740
user_7582,82743
user_15637,82749
user_14322,82759
user_6986,82773
user_20762,82777
user_6892,82779
user_39040,82782
user_38601,82787
user_30073,82792
user_31698,82804
user_39050,82807
user_39052,82813
user_6620,82840
user_35041,82850
user_31963,82862
user_30492,82863
user_38942,82878
user_38266,82881
user_16295,82883
user_6500,82885
user_32007,82886
user_16614,82889
user_36817,82892
user_32127,82893
user_33206,82899
user_809,82902
user_331,82908
user_15270,82909
user_581,82914
user_28779,82918
user_33610,82921
user_28779,82930
user_21906,82933
user_29552,82942
user_32686,82946
user_33277,82952
user_41670,82954
user_8572,82957
user_22207,82963
user_39129,82975
user_39137,82992
user_39157,83033
user_31698,83039
user_28547,83072
user_29,83075
user_33466,83082
user_37479,83084
user_29552,83087
user_27449,83095
user_6409,83116
user_331,83136
user_34371,83139
user_34127,83143
user_38986,83166
user_30492,83167
user_38266,83168
user_35678,83189
user_12297,83191
user_37679,83193
user_11823,83195
user_15001,83199
user_20258,83203
user_21041,83205
user_27035,83209
user_32686,83214
user_37679,83215
user_27449,83224
user_25199,83236
user_32686,83237
user_29552,83241
user_37212,83315
user_22020,83316
user_39006,83317
user_37679,83318
user_22685,83324
user_885,83325
user_19287,83328
user_7089,83330
user_220,83332
user_32686,83333
user_885,83335
user_6933,83336
user_264,83344
user_799,83354
user_37535,83364
user_37535,83371
user_34461,83372
user_30492,83374
user_38815,83375
user_24913,83385
user_37634,83386
user_30492,83388
user_16295,83392
user_23058,83394
user_29552,83404
user_32966,83430
user_37679,83433
user_39286,83455
user_18528,83458
user_39325,83459
user_39330,83467
user_31698,83469
user_2252,83473
user_19381,83486
user_6751,83498
user_30492,83500
user_885,83501
user_12297,83503
user_2252,83514
user_15123,83516
user_3097,83545
user_11528,83546
user_31698,83553
user_7351,83569
user_7351,83570
user_39377,83571
user_37679,83582
user_29552,83585
user_885,83590
user_27510,83598
user_12297,83599
user_37679,83611
user_2947,83641
user_11528,83643
user_32686,83645
user_31698,83647
user_39428,83672
user_32451,83818
user_75,83825
user_264,83829
user_22159,83833
user_28547,83852
user_19438,83867
user_37679,83872
user_34461,83879
user_39517,83880
user_8572,83881
user_39519,83886
user_12009,83902
user_38942,83904
user_31698,83908
user_2770,83921
user_39542,83925
user_10324,83943
user_26561,83978
user_388,83993
user_34722,84047
user_20613,84048
user_39556,84054
user_19287,84072
user_33469,84074
user_21041,84075
user_39613,84094
user_39612,84097
user_189,84100
user_33443,84113
user_39623,84114
user_29552,84117
user_23058,84121
user_227,84156
user_32987,84163
user_39466,84217
user_10324,84230
user_20635,84231
user_39693,84232
user_37679,84233
user_29702,84252
user_39710,84257
user_6402,84263
user_30912,84266
user_27541,84271
user_23819,84278
user_37679,84280
user_37679,84295
user_38408,84316
user_36839,84345
user_189,84366
user_10364,84367
user_262,84380
user_39702,84412
user_35533,84417
user_31698,84433
user_35662,84477
user_388,84489
user_6402,84506
user_16295,84514
user_38408,84518
user_37738,84537
user_39466,84553
user_16295,84555
user_224,84556
user_6402,84557
user_14630,84564
user_4857,84575
user_2800,84581
user_27970,84591
user_10274,84592
user_31698,84596
user_19584,84599
user_7,84602
user_39702,84615
user_16295,84618
user_38047,84621
user_2800,84625
user_20613,84626
user_21777,84628
user_32160,84633
user_34288,84637
user_224,84646
user_23218,84648
user_352,84649
user_39848,84653
user_27449,84655
user_4981,84663
user_35041,84670
user_7089,84671
user_3097,84674
user_29409,84677
user_15253,84686
user_37736,84688
user_39749,84691
user_8914,84700
user_2800,84702
user_21689,84706
user_38913,84725
user_34288,84731
user_30492,84732
user_39740,84752
user_35271,84771
user_23519,84785
user_37760,84786
user_26175,84787
user_34288,84801
user_8721,84810
user_39702,84891
user_23519,84897
user_31844,84906
user_23519,84907
user_28533,84914
user_28533,84916
user_23519,84919
user_23519,84921
user_2947,84928
user_11313,84947
user_6453,84948
user_35678,84958
user_33469,84960
user_34298,84962
user_31698,84965
user_28199,84969
user_18136,84974
user_28786,84976
user_31698,84980
user_39980,84986
user_39982,84988
user_2473,84992
user_224,84996
user_34824,85026
user_5213,85028
user_22607,85046
user_40017,85109
user_25459,85113
user_224,85124
user_32626,85134
user_3112,85136
user_23058,85148
user_39466,85190
user_16295,85191
user_16295,85196
user_857,85201
user_5156,85206
user_21777,85210
user_26175,85211
user_37861,85212
user_2947,85218
user_31698,85221
user_224,85224
user_32451,85233
user_4790,85246
user_40081,85256
user_353,85257
user_40085,85260
user_30492,85262
user_40049,85265
user_6860,85275
user_30492,85278
user_37479,85279
user_17789,85286
user_19190,85298
user_27926,85300
user_31698,85301
user_2812,85316
user_29409,85330
user_34371,85332
user_33954,85339
user_885,85345
user_11049,85348
user_16295,85351
user_14892,85352
user_6835,85355
user_30219,85360
user_16295,85361
user_23819,85391
user_3112,85395
user_32987,85396
user_15901,85398
user_40172,85447
user_2800,85451
user_12007,85464
user_760,85465
user_17169,85466
user_40017,85502
user_16295,85503
user_37057,85514
user_27072,85528
user_12007,85530
user_40216,85538
user_39466,85541
user_22159,85544
user_23322,85553
user_20787,85554
user_22095,85555
user_9810,85567
user_27449,85580
user_11049,85618
user_30492,85619
user_35041,85694
user_885,85695
user_31698,85699
user_26674,85713
user_16295,85718
user_38942,85719
user_9285,85724
user_2915,85732
user_30492,85740
user_14992,85742
user_681,85743
user_40313,85749
user_40314,85751
user_6751,85756
user_4750,85759
user_32686,85761
user_458,85779
user_760,85781
user_7917,85785
user_40342,85798
user_2252,85800
user_30641,85801
user_14915,85809
user_31988,85830
user_34317,85875
user_11049,85878
user_29409,85886
user_30492,85888
user_33469,85893
user_40394,85894
user_17551,85914
user_16295,85915
user_19190,85917
user_32643,85918
user_29,85919
user_37679,85923
user_32143,85932
user_32686,85935
user_40411,85942
user_40417,85953
user_40417,85957
user_16049,85969
user_8834,85984
user_21041,86006
user_40439,86013
user_20613,86015
user_32067,86017
user_37679,86025
user_26175,86049
user_38942,86050
user_40463,86074
user_6860,86094
user_30492,86097
user_34012,86104
user_40471,86107
user_809,86120
user_6453,86126
user_27342,86130
user_23519,86131
user_16883,86138
user_37116,86155
user_22818,86162
user_22159,86179
user_40408,86190
user_34288,86209
user_33973,86245
user_8342,86268
user_31698,86275
user_31572,86277
user_278,86280
user_37116,86281
user_16295,86283
user_31124,86284
user_19975,86289
user_16295,86291
user_10324,86294
user_37679,86295
user_40110,86297
user_224,86298
user_39822,86302
user_27926,86304
user_32987,86306
user_40036,86314
user_30219,86315
user_40565,86318
user_32643,86320
user_21906,86348
user_26175,86349
user_21041,86353
user_40060,86388
user_39693,86404
user_36817,86405
user_31698,86409
user_21041,86411
user_40526,86436
user_35533,86439
user_31698,86442
user_40621,86456
user_22584,86457
user_26175,86460
user_7,86461
user_31273,86462
user_32987,86466
user_7089,86492
user_39526,86526
user_23819,86548
user_37679,86561
user_3510,86570
user_35393,86578
user_32987,86580
user_36850,86582
user_21870,86608
user_30492,86615
user_34298,86622
user_31844,86636
user_40348,86638
user_31610,86641
user_2973,86654
user_2148,86687
user_22485,86712
user_32987,86714
user_31698,86716
user_19697,86723
user_7000,86724
user_16295,86726
user_32451,86727
user_3460,86733
user_23608,86741
user_32966,86745
user_21041,86756
user_35041,86817
user_31698,86820
user_27926,86904
user_2252,86905
user_31844,86906
user_39857,86914
user_2252,86915
user_35041,86917
user_2252,86921
user_30492,86922
user_22159,86928
user_29409,86929
user_34288,86932
user_32927,86943
user_29850,86988
user_34288,86991
user_40163,86996
user_31698,87000
user_40837,87003
user_12007,87013
user_2252,87014
user_30444,87034
user_39040,87038
user_27926,87039
user_3097,87040
user_38942,87041
user_22159,87045
user_40808,87055
user_40854,87057
user_27926,87059
user_33884,87061
user_31698,87062
user_40857,87064
user_19287,87141
user_6933,87142
user_33884,87144
user_6348,87166
user_30955,87183
user_40854,87196
user_31698,87197
user_27449,87198
user_32451,87200
user_23608,87220
user_35393,87229
user_39556,87233
user_8577,87242
user_8312,87250
user_40915,87251
user_16295,87252
user_22159,87256
user_38942,87257
user_1985,87258
user_40408,87264
user_34824,87267
user_6595,87304
user_10945,87336
user_40110,87339
user_40957,87354
user_30444,87444
user_40998,87473
user_34371,87475
user_7089,87477
user_8572,87479
user_34371,87487
user_2252,87491
user_31610,87507
user_809,87509
user_16295,87512
user_40609,87513
user_40609,87514
user_41028,87530
user_31698,87542
user_10588,87557
user_41042,87573
user_39541,87585
user_30492,87587
user_31273,87596
user_37535,87599
user_7325,87611
user_31698,87614
user_3197,87644
user_30492,87646
user_38942,87648
user_23503,87656
user_16295,87657
user_21117,87661
user_6846,87717
user_3112,87718
user_30492,87723
user_31698,87727
user_28606,87728
user_38611,87732
user_31698,87736
user_27449,87743
user_31273,87749
user_13944,87763
user_23503,87778
user_16295,87786
user_2252,87791
user_21041,87794
user_41106,87812
user_6402,87817
user_9776,87819
user_31698,87823
user_23503,87874
user_38942,87880
user_11507,87884
user_23819,87916
user_2252,87920
user_41150,87939
user_16295,87940
user_26175,87941
user_39919,87945
user_2252,87952
user_36850,87962
user_23119,87964
user_41117,87965
user_7543,87966
user_41059,87967
user_2800,87969
user_40609,87970
user_28865,88002
user_38047,88006
user_7089,88026
user_19058,88030
user_6866,88039
user_41196,88124
user_2252,88125
user_8909,88163
user_3112,88166
user_38112,88170
user_40793,88178
user_38942,88180
user_21854,88182
user_2746,88191
user_26078,88201
user_30492,88203
user_18547,88205
user_10324,88206
user_10638,88210
user_39814,88215
user_224,88216
user_41276,88219
user_4857,88247
user_32987,88254
user_10288,88265
user_14915,88279
user_8602,88289
user_41312,88304
user_2889,88307
user_18526,88325
user_21777,88329
user_31698,88332
user_16464,88340
user_220,88341
user_20872,88348
user_2556,88357
user_7643,88360
user_32987,88365
user_10048,88411
user_37212,88419
user_8572,88421
user_25770,88433
user_16295,88434
user_9887,88447
user_16295,88450
user_41372,88460
user_30470,88516
user_16295,88517
user_20681,88518
user_30605,88526
user_30912,88527
user_23503,88530
user_23527,88531
user_9776,88534
user_41401,88549
user_581,88568
user_27754,88576
user_41407,88588
user_2252,88589
user_31698,88591
user_41409,88602
user_38166,88603
user_6402,88605
user_25376,88606
user_7089,88678
user_23058,88686
user_37679,88707
user_21777,88723
user_6402,88725
user_22764,88733
user_3545,88764
user_41487,88816
user_34824,88821
user_32391,88834
user_40989,88845
user_30492,88846
user_41525,88851
user_11463,88853
user_22159,88855
user_37679,88866
user_4857,88872
user_32987,88874
user_31610,88877
user_38601,88878
user_21041,88881
user_41336,88883
user_22040,88884
user_39814,88894
user_22644,88899
user_3218,88900
user_41036,88902
user_40408,88914
user_41291,88915
user_41523,88926
user_37679,88928
user_22159,88936
user_41438,88973
user_40408,88975
user_33321,88976
user_39934,88977
user_31273,88984
user_12312,89024
user_29409,89034
user_41602,89061
user_30492,89063
user_32016,89064
user_34824,89065
user_23503,89080
user_41373,89084
user_22040,89085
user_39934,89086
user_33078,89087
user_40408,89095
user_38942,89097
user_33321,89098
user_4857,89103
user_39541,89110
user_37679,89114
user_14915,89124
user_22040,89127
user_41660,89218
user_40697,89221
user_41625,89222
user_41373,89228
user_41625,89231
user_32016,89232
user_3112,89233
user_29072,89238
user_16295,89241
user_41683,89260
user_32987,89263
user_31273,89268
user_16614,89269
user_41716,89322
user_24,89326
user_23503,89329
user_21340,89356
user_32987,89408
user_30492,89409
user_38942,89410
user_31698,89413
user_41407,89422
user_38942,89425
user_11049,89434
user_38942,89435
user_40609,89436
user_34824,89545
user_29552,89547
user_16295,89548
user_30492,89550
user_857,89552
user_9304,89554
user_9304,89555
user_23503,89557
user_37861,89558
user_29552,89560
user_26175,89561
user_32016,89565
user_39583,89569
user_9275,89571
user_7643,89575
user_41626,89615
user_30316,89626
user_30492,89628
user_41821,89647
user_41824,89656
user_38942,89676
user_26175,89679
user_35533,89683
user_20759,89689
user_41117,89690
user_41847,89701
user_31844,89710
user_34288,89756
user_30492,89757
user_39814,89758
user_34288,89759
user_23503,89760
user_12297,89761
user_37452,89765
user_34298,89767
user_16614,89769
user_4750,89774
user_30492,89775
user_34902,89776
user_2534,89778
user_28865,89787
user_39536,89792
user_9021,89825
user_41027,89881
user_30492,89882
user_41889,89906
user_41913,89911
user_21041,89915
user_34288,89916
user_40609,89919
user_41915,89920
user_627,89925
user_6933,89933
user_29552,89939
user_9168,89991
user_41920,89995
user_16295,89999
user_6453,90008
user_49,90010
user_37679,90014
user_29520,90021
user_22040,90030
user_41922,90043
user_29552,90058
user_34288,90140
user_30492,90142
user_15591,90157
user_41922,90158
user_40609,90161
user_34288,90190
user_756,90195
user_20681,90214
user_40609,90217
user_34288,90245
user_30492,90247
user_30912,90248
user_38047,90250
user_38942,90253
user_5156,90256
user_40408,90274
user_12297,90275
user_32987,90276
user_41892,90281
user_31698,90285
user_29409,90287
user_21704,90293
user_14316,90294
user_2071,90334
user_27754,90335
user_30492,90343
user_42046,90352
user_37679,90354
user_40408,90378
user_41922,90381
user_34824,90382
user_31698,90383
user_25189,90432
user_33973,90436
user_41692,90439
user_8572,90449
user_28789,90456
user_9887,90457
user_30492,90459
user_34824,90463
user_41469,90469
user_42070,90471
user_7643,90478
user_4857,90480
user_34298,90481
user_28789,90482
user_11380,90483
user_20787,90488
user_41428,90494
user_38942,90495
user_29,90511
user_41939,90525
user_29552,90529
user_6751,90591
user_2253,90596
user_21041,90598
user_38942,90600
user_32451,90607
user_737,90614
user_31698,90615
user_8572,90616
user_42128,90624
user_29552,90627
user_37029,90632
user_41922,90634
user_42136,90649
user_30492,90660
user_41428,90661
user_9887,90664
user_3215,90668
user_12297,90669
user_39490,90680
user_34525,90722
user_30492,90723
user_22159,90729
user_38942,90730
user_42112,90826
user_21870,90849
user_29409,90860
user_8827,90864
user_12297,90880
user_34288,90941
user_18625,90957
user_30579,90960
user_11765,90969
user_34288,90984
user_16295,90990
user_34064,90998
user_20759,91006
user_31273,91014
user_42274,91026
user_32603,91034
user_7089,91043
user_31698,91046
user_2746,91050
user_17568,91053
user_33610,91057
user_40609,91064
user_81,91089
user_32016,91091
user_42174,91112
user_26175,91117
user_38942,91123
user_34734,91137
user_9930,91142
user_227,91209
user_9887,91215
user_42174,91216
user_39934,91288
user_6402,91294
user_39693,91309
user_42174,91336
user_42415,91394
user_28533,91395
user_38942,91407
user_41782,91412
user_26447,91417
user_23058,91472
user_33973,91489
user_38942,91494
user_42443,91506
user_38942,91514
user_26205,91518
user_40408,91522
user_8572,91524
user_11049,91573
user_39693,91579
user_320,91584
user_30605,91607
user_28789,91610
user_31698,91611
user_35041,91646
user_2252,91654
user_41670,91655
user_31698,91661
user_16295,91713
user_35395,91717
user_37861,91720
user_28789,91721
user_16295,91723
user_32016,91731
user_4688,91733
user_12297,91739
user_3307,91740
user_40408,91745
user_40067,91751
user_21207,91757
user_5251,91767
user_34288,91784
user_338,91787
user_42443,91793
user_41922,91795
user_20762,91796
user_42489,91804
user_35395,91869
user_28789,91874
user_3096,91875
user_16295,91881
user_20174,91888
user_42569,91889
user_30492,91892
user_42460,91897
user_30607,91907
user_40408,91910
user_6620,91957
user_37450,91959
user_30492,91964
user_38601,91968
user_37679,91976
user_41428,91977
user_27558,92009
user_16049,92036
user_21733,92048
user_16295,92052
user_3215,92058
user_42624,92092
user_16295,92104
user_34127,92106
user_32451,92114
user_41670,92117
user_37452,92120
user_31698,92122
user_5156,92125
user_7,92126
user_32313,92132
user_16825,92164
user_34288,92170
user_34288,92171
user_42489,92174
user_32016,92177
user_9304,92179
user_8091,92186
user_6798,92189
user_42665,92190
user_41922,92195
user_30989,92284
user_35337,92287
user_42702,92301
user_31694,92304
user_12240,92314
user_6898,92337
user_42723,92346
user_6933,92349
user_38942,92350
user_37679,92352
user_26514,92364
user_224,92373
user_6527,92387
user_42741,92389
user_42450,92391
user_30760,92394
user_31698,92400
user_29552,92401
user_6620,92421
user_8572,92429
user_42757,92430
user_10436,92431
user_8312,92449
user_4750,92450
user_42460,92465
user_32987,92466
user_3112,92468
user_40609,92496
user_42805,92538
user_41106,92558
user_26677,92559
user_42415,92571
user_30492,92577
user_31698,92600
user_9607,92611
user_30912,92613
user_26175,92614
user_42838,92616
user_35695,92621
user_40408,92625
user_37679,92638
user_42450,92642
user_26241,92650
user_11782,92662
user_23873,92667
user_26078,92680
user_41428,92686
user_42450,92708
user_6402,92711
user_42489,92716
user_10668,92763
user_26175,92765
user_42098,92768
user_11834,92769
user_19599,92779
user_21192,92842
user_6402,92845
user_7665,92857
user_29072,92862
user_29,92865
user_6751,92866
user_21041,92872
user_6933,92873
user_40609,92874
user_3442,92914
user_15399,92918
user_42997,92960
user_33610,92962
user_34371,92984
user_43047,93065
user_31698,93077
user_42132,93089
user_43066,93110
user_6402,93111
user_220,93112
user_43069,93113
user_8400,93114
user_30492,93116
user_33868,93118
user_43045,93119
user_29,93120
user_27801,93125
user_18547,93126
user_35017,93129
user_39876,93132
user_12297,93136
user_42450,93146
user_42857,93149
user_40408,93150
user_38942,93152
user_42844,93158
user_10330,93160
user_42844,93168
user_28789,93170
user_9887,93172
user_3112,93175
user_40408,93182
user_21340,93183
user_30492,93184
user_30076,93188
user_31698,93192
user_20088,93193
user_34288,93196
user_7325,93199
user_13717,93220
user_353,93240
user_32451,93244
user_42174,93250
user_388,93252
user_30,93284
user_12297,93288
user_35198,93296
user_246,93316
user_26175,93318
user_41630,93367
user_31698,93371
user_8400,93392
user_39507,93394
user_41922,93395
user_23058,93404
user_41905,93467
user_12297,93469
user_41670,93470
user_42857,93486
user_31698,93487
user_3112,93517
user_7,93518
user_43213,93568
user_42448,93569
user_22159,93570
user_41985,93577
user_29409,93578
user_16049,93590
user_2700,93591
user_37679,93602
user_21839,93608
user_39605,93617
user_353,93626
user_19427,93629
user_31988,93696
user_10658,93727
user_34824,93732
user_23058,93747
user_40408,93773
user_7858,93779
user_42497,93781
user_23183,93783
user_42857,93784
user_29409,93794
user_31698,93838
user_43333,93856
user_6933,93862
user_42415,93868
user_31698,93869
user_40609,93870
user_33868,93871
user_21870,93932
user_42450,93934
user_353,93952
user_3545,93956
user_30492,93957
user_42450,93974
user_809,93980
user_31698,93994
user_22644,94004
user_40408,94006
user_2746,94018
user_20872,94019
user_42450,94024
user_21733,94033
user_43370,94054
user_30492,94055
user_20759,94083
user_43083,94090
user_37029,94098
user_857,94104
user_39490,94115
user_43302,94136
user_31698,94140
user_2071,94154
user_2746,94156
user_28789,94157
user_12297,94159
user_42992,94160
user_43435,94165
user_41428,94167
user_22159,94171
user_40408,94269
user_38942,94270
user_42723,94273
user_43248,94297
user_43370,94299
user_43253,94300
user_38942,94301
user_43370,94304
user_31698,94305
user_26780,94306
user_43253,94307
user_43537,94321
user_31706,94329
user_3112,94331
user_42174,94337
user_42450,94369
user_41922,94375
user_14915,94384
user_38457,94389
user_41905,94391
user_7325,94395
user_37679,94403
user_43253,94405
user_20929,94409
user_8068,94417
user_2252,94419
user_26447,94422
user_7,94424
user_41922,94441
user_8400,94456
user_9887,94457
user_43370,94458
user_6933,94459
user_41922,94467
user_4750,94492
user_40408,94512
user_41670,94514
user_12297,94515
user_4857,94529
user_4981,94548
user_10003,94598
user_28789,94599
user_19975,94633
user_40609,94646
user_41670,94648
user_38995,94657
user_32575,94658
user_30866,94670
user_42677,94673
user_31698,94675
user_2252,94676
user_34744,94764
user_627,94765
user_8400,94769
user_16614,94774
user_28789,94777
user_34288,94800
user_34288,94801
user_41922,94805
user_41922,94806
user_10803,94807
user_43706,94816
user_32451,94818
user_43762,94950
user_43757,94956
user_40408,94957
user_29409,94959
user_41905,94963
user_30579,94964
user_42546,94966
user_43370,94970
user_2252,94978
user_42719,94993
user_31698,94998
user_42098,95021
user_7130,95025
user_42540,95031
user_9887,95033
user_28789,95035
user_26175,95041
user_21117,95042
user_28789,95043
user_9887,95047
user_809,95048
user_2113,95049
user_42546,95050
user_8706,95051
user_16295,95053
user_3434,95057
user_9193,95059
user_34288,95062
user_34288,95065
user_40117,95069
user_16879,95076
user_6712,95100
user_2770,95103
user_6595,95109
user_33610,95110
user_42719,95132
user_20925,95144
user_26341,95152
user_41922,95154
user_7995,95160
user_12297,95161
user_43860,95164
user_8400,95186
user_31698,95195
user_12297,95196
user_9887,95204
user_29409,95205
user_3510,95208
user_31698,95211
user_581,95231
user_8902,95236
user_42098,95246
user_29958,95292
user_40151,95295
user_40408,95296
user_41670,95299
user_12297,95304
user_3434,95305
user_6933,95311
user_42450,95321
user_31698,95332
user_37962,95338
user_40609,95339
user_8572,95349
user_627,95380
user_12297,95384
user_43194,95402
user_43914,95428
user_29409,95429
user_6781,95431
user_39490,95435
user_28789,95480
user_22159,95482
user_21733,95485
user_49,95487
user_28789,95489
user_42857,95490
user_2746,95495
user_12297,95498
user_31250,95499
user_13484,95502
user_17551,95506
user_15059,95507
user_42450,95509
user_42497,95517
user_15059,95520
user_29409,95527
user_42450,95561
user_9887,95562
user_2473,95573
